CONTROL,256,16,2.0,0.5,true,1475.0
CONTROL,768,16,2.0,0.5,true,2561.0
CONTROL,768,16,2.0,0.5,true,2107.0
CONTROL,512,16,2.0,0.5,true,1675.0
CONTROL,512,16,2.0,0.5,true,1303.0
CONTROL,256,16,2.0,0.5,true,1652.0
CONTROL,512,16,2.0,0.5,false,1654.0
CONTROL,512,16,2.0,0.5,true,2356.0
CONTROL,256,16,2.0,0.5,true,1150.0
CONTROL,768,16,2.0,0.5,true,1214.0
CONTROL,768,8,2.0,0.0,true,3034.0
CONTROL,768,8,2.0,0.0,true,1636.0
CONTROL,256,8,2.0,0.0,true,1750.0
CONTROL,256,8,2.0,0.0,true,1518.0
CONTROL,512,8,2.0,0.0,true,1532.0
CONTROL,768,8,2.0,0.0,false,1726.0
CONTROL,768,8,2.0,0.0,true,3505.0
CONTROL,512,8,2.0,0.0,true,3090.0
CONTROL,512,8,2.0,0.0,true,2315.0
CONTROL,256,8,2.0,0.0,true,1596.0
CONTROL,256,8,2.0,0.5,true,3656.0
CONTROL,256,8,2.0,0.5,true,3527.0
CONTROL,768,8,2.0,0.5,true,2958.0
CONTROL,256,8,2.0,0.5,true,2030.0
CONTROL,512,8,2.0,0.5,true,3072.0
CONTROL,512,8,2.0,0.5,true,2699.0
CONTROL,768,8,2.0,0.5,true,1664.0
CONTROL,512,8,2.0,0.5,true,1716.0
CONTROL,768,8,2.0,0.5,true,2512.0
CONTROL,512,8,2.0,1.0,true,2900.0
CONTROL,512,8,2.0,1.0,true,1880.0
CONTROL,768,8,2.0,1.0,true,2415.0
CONTROL,512,8,2.0,1.0,true,2151.0
CONTROL,768,8,2.0,1.0,true,3025.0
CONTROL,256,8,2.0,1.0,true,3001.0
CONTROL,256,8,2.0,1.0,true,5408.0
CONTROL,768,8,2.0,1.0,true,3964.0
CONTROL,256,8,2.0,1.0,true,1516.0
CONTROL,512,16,1.33,0.0,true,1799.0
CONTROL,256,16,1.33,0.0,true,1149.0
CONTROL,512,16,1.33,0.0,true,1338.0
CONTROL,256,16,1.33,0.0,true,1200.0
CONTROL,256,16,1.33,0.0,true,1269.0
CONTROL,768,16,1.33,0.0,true,1605.0
CONTROL,768,16,1.33,0.0,true,1768.0
CONTROL,768,16,1.33,0.0,true,1384.0
CONTROL,512,16,1.33,0.0,true,1222.0
CONTROL,768,8,1.33,0.0,true,1800.0
CONTROL,256,8,1.33,0.0,true,1616.0
CONTROL,512,8,1.33,0.0,true,1592.0
CONTROL,768,8,1.33,0.0,true,1696.0
CONTROL,512,8,1.33,0.0,true,1498.0
CONTROL,768,8,1.33,0.0,true,1832.0
CONTROL,512,8,1.33,0.0,true,2682.0
CONTROL,256,8,1.33,0.0,true,1681.0
CONTROL,256,8,1.33,0.0,true,1704.0
CONTROL,256,16,2.0,0.0,true,2239.0
CONTROL,768,16,2.0,0.0,true,2160.0
CONTROL,512,16,2.0,0.0,true,1456.0
CONTROL,768,16,2.0,0.0,true,1247.0
CONTROL,256,16,2.0,0.0,false,1453.0
CONTROL,256,16,2.0,0.0,true,2261.0
CONTROL,512,16,2.0,0.0,true,1655.0
CONTROL,768,16,2.0,0.0,true,1472.0
CONTROL,512,16,2.0,0.0,true,1336.0
CONTROL,256,16,2.0,0.0,true,1070.0
CONTROL,512,8,3.0,0.0,true,1625.0
CONTROL,256,8,3.0,0.0,true,1582.0
CONTROL,256,8,3.0,0.0,true,1842.0
CONTROL,512,8,3.0,0.0,true,1954.0
CONTROL,512,8,3.0,0.0,true,1597.0
CONTROL,768,8,3.0,0.0,true,1696.0
CONTROL,768,8,3.0,0.0,true,1910.0
CONTROL,768,8,3.0,0.0,true,1702.0
CONTROL,256,8,3.0,0.0,true,1565.0
CONTROL,256,8,1.33,0.5,true,1647.0
CONTROL,256,8,1.33,0.5,true,2075.0
CONTROL,768,8,1.33,0.5,true,1632.0
CONTROL,768,8,1.33,0.5,true,1856.0
CONTROL,256,8,1.33,0.5,true,2206.0
CONTROL,768,8,1.33,0.5,true,2055.0
CONTROL,512,8,1.33,0.5,true,2695.0
CONTROL,512,8,1.33,0.5,true,1616.0
CONTROL,512,8,1.33,0.5,true,1892.0
CONTROL,512,16,1.33,1.0,true,1406.0
CONTROL,256,16,1.33,1.0,true,1258.0
CONTROL,768,16,1.33,1.0,true,1256.0
CONTROL,768,16,1.33,1.0,true,1597.0
CONTROL,512,16,1.33,1.0,true,1576.0
CONTROL,256,16,1.33,1.0,true,1616.0
CONTROL,256,16,1.33,1.0,false,1286.0
CONTROL,256,16,1.33,1.0,true,1982.0
CONTROL,768,16,1.33,1.0,true,1558.0
CONTROL,512,16,1.33,1.0,true,1472.0
CONTROL,512,16,3.0,0.5,true,1116.0
CONTROL,768,16,3.0,0.5,true,1608.0
CONTROL,256,16,3.0,0.5,true,1064.0
CONTROL,768,16,3.0,0.5,true,1026.0
CONTROL,256,16,3.0,0.5,true,1306.0
CONTROL,768,16,3.0,0.5,true,1640.0
CONTROL,512,16,3.0,0.5,true,1390.0
CONTROL,512,16,3.0,0.5,true,1836.0
CONTROL,256,16,3.0,0.5,true,1278.0
CONTROL,768,32,2.0,0.0,true,2153.0
CONTROL,512,32,2.0,0.0,true,1047.0
CONTROL,768,32,2.0,0.0,true,920.0
CONTROL,256,32,2.0,0.0,true,857.0
CONTROL,768,32,2.0,0.0,true,3453.0
CONTROL,512,32,2.0,0.0,true,1200.0
CONTROL,256,32,2.0,0.0,true,1082.0
CONTROL,512,32,2.0,0.0,true,906.0
CONTROL,256,32,2.0,0.0,true,2306.0
CONTROL,768,32,3.0,0.5,true,1300.0
CONTROL,256,32,3.0,0.5,true,1296.0
CONTROL,256,32,3.0,0.5,true,2440.0
CONTROL,512,32,3.0,0.5,true,1074.0
CONTROL,256,32,3.0,0.5,true,1144.0
CONTROL,768,32,3.0,0.5,true,1514.0
CONTROL,512,32,3.0,0.5,true,4022.0
CONTROL,768,32,3.0,0.5,true,1186.0
CONTROL,512,32,3.0,0.5,true,1064.0
CONTROL,256,8,3.0,0.5,true,6167.0
CONTROL,256,8,3.0,0.5,true,2221.0
CONTROL,512,8,3.0,0.5,true,2249.0
CONTROL,768,8,3.0,0.5,true,2512.0
CONTROL,512,8,3.0,0.5,true,2224.0
CONTROL,768,8,3.0,0.5,true,2056.0
CONTROL,512,8,3.0,0.5,true,2184.0
CONTROL,256,8,3.0,0.5,false,1398.0
CONTROL,256,8,3.0,0.5,true,1910.0
CONTROL,768,8,3.0,0.5,true,2144.0
CONTROL,512,32,3.0,0.0,true,1464.0
CONTROL,512,32,3.0,0.0,true,1896.0
CONTROL,256,32,3.0,0.0,true,1000.0
CONTROL,768,32,3.0,0.0,true,1280.0
CONTROL,512,32,3.0,0.0,true,986.0
CONTROL,768,32,3.0,0.0,true,1144.0
CONTROL,768,32,3.0,0.0,true,1202.0
CONTROL,256,32,3.0,0.0,true,2008.0
CONTROL,256,32,3.0,0.0,true,943.0
CONTROL,256,32,3.0,1.0,true,1080.0
CONTROL,512,32,3.0,1.0,true,1229.0
CONTROL,768,32,3.0,1.0,true,2109.0
CONTROL,256,32,3.0,1.0,true,1008.0
CONTROL,512,32,3.0,1.0,true,1226.0
CONTROL,768,32,3.0,1.0,true,1272.0
CONTROL,768,32,3.0,1.0,true,1534.0
CONTROL,512,32,3.0,1.0,true,1136.0
CONTROL,256,32,3.0,1.0,true,963.0
CONTROL,768,32,2.0,1.0,true,1838.0
CONTROL,256,32,2.0,1.0,true,1344.0
CONTROL,256,32,2.0,1.0,true,1018.0
CONTROL,512,32,2.0,1.0,true,1020.0
CONTROL,768,32,2.0,1.0,true,1330.0
CONTROL,512,32,2.0,1.0,true,1320.0
CONTROL,512,32,2.0,1.0,true,1256.0
CONTROL,768,32,2.0,1.0,true,1526.0
CONTROL,256,32,2.0,1.0,true,1080.0
CONTROL,768,8,1.33,1.0,false,2264.0
CONTROL,768,8,1.33,1.0,true,2928.0
CONTROL,512,8,1.33,1.0,false,3205.0
CONTROL,512,8,1.33,1.0,true,3645.0
CONTROL,512,8,1.33,1.0,true,2188.0
CONTROL,256,8,1.33,1.0,true,2193.0
CONTROL,256,8,1.33,1.0,true,1264.0
CONTROL,256,8,1.33,1.0,true,1679.0
CONTROL,512,8,1.33,1.0,true,1750.0
CONTROL,768,8,1.33,1.0,true,2872.0
CONTROL,768,8,1.33,1.0,true,2840.0
CONTROL,768,32,2.0,0.5,true,1728.0
CONTROL,256,32,2.0,0.5,true,1224.0
CONTROL,512,32,2.0,0.5,true,1462.0
CONTROL,256,32,2.0,0.5,true,1074.0
CONTROL,256,32,2.0,0.5,true,1313.0
CONTROL,768,32,2.0,0.5,true,1984.0
CONTROL,512,32,2.0,0.5,true,1744.0
CONTROL,768,32,2.0,0.5,true,1320.0
CONTROL,512,32,2.0,0.5,true,1024.0
CONTROL,256,16,3.0,1.0,true,1176.0
CONTROL,768,16,3.0,1.0,true,1470.0
CONTROL,512,16,3.0,1.0,true,1279.0
CONTROL,256,16,3.0,1.0,true,1340.0
CONTROL,256,16,3.0,1.0,true,1519.0
CONTROL,768,16,3.0,1.0,true,1564.0
CONTROL,512,16,3.0,1.0,true,1362.0
CONTROL,768,16,3.0,1.0,true,1474.0
CONTROL,512,16,3.0,1.0,true,1706.0
CONTROL,512,32,1.33,0.0,true,1066.0
CONTROL,512,32,1.33,0.0,true,1202.0
CONTROL,768,32,1.33,0.0,true,1216.0
CONTROL,512,32,1.33,0.0,true,2688.0
CONTROL,256,32,1.33,0.0,true,1002.0
CONTROL,768,32,1.33,0.0,true,1178.0
CONTROL,256,32,1.33,0.0,true,928.0
CONTROL,256,32,1.33,0.0,true,968.0
CONTROL,768,32,1.33,0.0,true,1794.0
CONTROL,256,16,3.0,0.0,true,1062.0
CONTROL,768,16,3.0,0.0,true,1490.0
CONTROL,512,16,3.0,0.0,true,1498.0
CONTROL,768,16,3.0,0.0,true,1040.0
CONTROL,256,16,3.0,0.0,false,922.0
CONTROL,256,16,3.0,0.0,true,1399.0
CONTROL,256,16,3.0,0.0,true,2681.0
CONTROL,512,16,3.0,0.0,true,1447.0
CONTROL,512,16,3.0,0.0,true,1383.0
CONTROL,768,16,3.0,0.0,true,1800.0
CONTROL,512,32,1.33,1.0,true,1136.0
CONTROL,512,32,1.33,1.0,true,1030.0
CONTROL,256,32,1.33,1.0,true,930.0
CONTROL,256,32,1.33,1.0,true,960.0
CONTROL,768,32,1.33,1.0,true,1482.0
CONTROL,768,32,1.33,1.0,true,1002.0
CONTROL,512,32,1.33,1.0,true,1346.0
CONTROL,256,32,1.33,1.0,true,1202.0
CONTROL,768,32,1.33,1.0,true,896.0
CONTROL,768,16,2.0,1.0,true,1482.0
CONTROL,512,16,2.0,1.0,true,1514.0
CONTROL,768,16,2.0,1.0,true,2016.0
CONTROL,256,16,2.0,1.0,true,1178.0
CONTROL,512,16,2.0,1.0,true,1476.0
CONTROL,256,16,2.0,1.0,true,1954.0
CONTROL,256,16,2.0,1.0,true,1378.0
CONTROL,512,16,2.0,1.0,true,1476.0
CONTROL,768,16,2.0,1.0,true,1873.0
CONTROL,768,8,3.0,1.0,true,2596.0
CONTROL,512,8,3.0,1.0,true,3081.0
CONTROL,512,8,3.0,1.0,true,3394.0
CONTROL,256,8,3.0,1.0,true,1618.0
CONTROL,256,8,3.0,1.0,true,1600.0
CONTROL,768,8,3.0,1.0,true,3878.0
CONTROL,256,8,3.0,1.0,true,1952.0
CONTROL,768,8,3.0,1.0,true,2144.0
CONTROL,512,8,3.0,1.0,true,3944.0
CONTROL,512,32,1.33,0.5,true,1114.0
CONTROL,768,32,1.33,0.5,true,1216.0
CONTROL,768,32,1.33,0.5,true,1319.0
CONTROL,768,32,1.33,0.5,true,1303.0
CONTROL,256,32,1.33,0.5,true,1481.0
CONTROL,512,32,1.33,0.5,true,2471.0
CONTROL,256,32,1.33,0.5,true,1107.0
CONTROL,256,32,1.33,0.5,true,935.0
CONTROL,512,32,1.33,0.5,true,1202.0
CONTROL,256,16,1.33,0.5,true,1154.0
CONTROL,512,16,1.33,0.5,true,1224.0
CONTROL,768,16,1.33,0.5,true,1098.0
CONTROL,512,16,1.33,0.5,true,1224.0
CONTROL,256,16,1.33,0.5,true,944.0
CONTROL,768,16,1.33,0.5,true,1344.0
CONTROL,768,16,1.33,0.5,true,1400.0
CONTROL,512,16,1.33,0.5,true,1562.0
CONTROL,256,16,1.33,0.5,true,1368.0
BUBBLE,256,8,3.0,1.0,true,2298.0
BUBBLE,768,8,3.0,1.0,true,3448.0
BUBBLE,512,8,3.0,1.0,true,3662.0
BUBBLE,512,8,3.0,1.0,true,1830.0
BUBBLE,256,8,3.0,1.0,true,2304.0
BUBBLE,768,8,3.0,1.0,true,2670.0
BUBBLE,768,8,3.0,1.0,true,2280.0
BUBBLE,256,8,3.0,1.0,true,1686.0
BUBBLE,512,8,3.0,1.0,true,1791.0
BUBBLE,768,8,1.33,0.5,true,3284.0
BUBBLE,768,8,1.33,0.5,true,2288.0
BUBBLE,512,8,1.33,0.5,true,1740.0
BUBBLE,256,8,1.33,0.5,true,1640.0
BUBBLE,256,8,1.33,0.5,true,1777.0
BUBBLE,512,8,1.33,0.5,true,1785.0
BUBBLE,256,8,1.33,0.5,true,1569.0
BUBBLE,512,8,1.33,0.5,true,1928.0
BUBBLE,768,8,1.33,0.5,true,1322.0
BUBBLE,512,16,3.0,0.5,true,3616.0
BUBBLE,256,16,3.0,0.5,true,1074.0
BUBBLE,768,16,3.0,0.5,false,1174.0
BUBBLE,768,16,3.0,0.5,true,1914.0
BUBBLE,768,16,3.0,0.5,true,1642.0
BUBBLE,256,16,3.0,0.5,true,1470.0
BUBBLE,768,16,3.0,0.5,true,1348.0
BUBBLE,512,16,3.0,0.5,true,1010.0
BUBBLE,256,16,3.0,0.5,true,1002.0
BUBBLE,512,16,3.0,0.5,true,1458.0
BUBBLE,512,16,3.0,1.0,true,1184.0
BUBBLE,768,16,3.0,1.0,true,980.0
BUBBLE,256,16,3.0,1.0,true,864.0
BUBBLE,512,16,3.0,1.0,true,1106.0
BUBBLE,256,16,3.0,1.0,true,952.0
BUBBLE,768,16,3.0,1.0,true,1015.0
BUBBLE,256,16,3.0,1.0,true,1447.0
BUBBLE,512,16,3.0,1.0,true,1463.0
BUBBLE,768,16,3.0,1.0,true,1249.0
BUBBLE,768,16,2.0,0.0,true,1222.0
BUBBLE,256,16,2.0,0.0,true,1106.0
BUBBLE,768,16,2.0,0.0,true,943.0
BUBBLE,256,16,2.0,0.0,true,848.0
BUBBLE,512,16,2.0,0.0,true,1184.0
BUBBLE,768,16,2.0,0.0,true,2448.0
BUBBLE,512,16,2.0,0.0,true,1198.0
BUBBLE,256,16,2.0,0.0,true,880.0
BUBBLE,512,16,2.0,0.0,true,1008.0
BUBBLE,256,16,2.0,0.5,true,1000.0
BUBBLE,512,16,2.0,0.5,true,976.0
BUBBLE,256,16,2.0,0.5,true,976.0
BUBBLE,768,16,2.0,0.5,true,1158.0
BUBBLE,256,16,2.0,0.5,true,1706.0
BUBBLE,512,16,2.0,0.5,true,1134.0
BUBBLE,512,16,2.0,0.5,true,1070.0
BUBBLE,768,16,2.0,0.5,true,1254.0
BUBBLE,768,16,2.0,0.5,true,1142.0
BUBBLE,768,8,2.0,0.5,true,2220.0
BUBBLE,512,8,2.0,0.5,true,1480.0
BUBBLE,768,8,2.0,0.5,false,1304.0
BUBBLE,768,8,2.0,0.5,true,1644.0
BUBBLE,256,8,2.0,0.5,true,1098.0
BUBBLE,512,8,2.0,0.5,true,1782.0
BUBBLE,512,8,2.0,0.5,true,1350.0
BUBBLE,768,8,2.0,0.5,true,1380.0
BUBBLE,256,8,2.0,0.5,true,1176.0
BUBBLE,256,8,2.0,0.5,true,888.0
BUBBLE,768,32,1.33,0.0,true,1822.0
BUBBLE,768,32,1.33,0.0,true,846.0
BUBBLE,768,32,1.33,0.0,true,1222.0
BUBBLE,256,32,1.33,0.0,true,828.0
BUBBLE,512,32,1.33,0.0,true,1374.0
BUBBLE,512,32,1.33,0.0,true,1048.0
BUBBLE,256,32,1.33,0.0,true,774.0
BUBBLE,512,32,1.33,0.0,true,848.0
BUBBLE,256,32,1.33,0.0,true,2240.0
BUBBLE,512,16,2.0,1.0,true,1576.0
BUBBLE,768,16,2.0,1.0,true,1556.0
BUBBLE,256,16,2.0,1.0,true,1528.0
BUBBLE,768,16,2.0,1.0,true,1142.0
BUBBLE,768,16,2.0,1.0,true,1308.0
BUBBLE,256,16,2.0,1.0,true,880.0
BUBBLE,512,16,2.0,1.0,true,1046.0
BUBBLE,256,16,2.0,1.0,true,1425.0
BUBBLE,512,16,2.0,1.0,true,1259.0
BUBBLE,768,8,1.33,0.0,true,1741.0
BUBBLE,512,8,1.33,0.0,true,1105.0
BUBBLE,512,8,1.33,0.0,true,2157.0
BUBBLE,256,8,1.33,0.0,true,1112.0
BUBBLE,768,8,1.33,0.0,true,1505.0
BUBBLE,256,8,1.33,0.0,true,1264.0
BUBBLE,512,8,1.33,0.0,true,1679.0
BUBBLE,256,8,1.33,0.0,true,1578.0
BUBBLE,768,8,1.33,0.0,true,1494.0
BUBBLE,768,32,1.33,1.0,true,1000.0
BUBBLE,256,32,1.33,1.0,true,1332.0
BUBBLE,256,32,1.33,1.0,true,728.0
BUBBLE,256,32,1.33,1.0,true,968.0
BUBBLE,512,32,1.33,1.0,true,1862.0
BUBBLE,512,32,1.33,1.0,false,800.0
BUBBLE,512,32,1.33,1.0,true,1720.0
BUBBLE,512,32,1.33,1.0,true,912.0
BUBBLE,768,32,1.33,1.0,true,1430.0
BUBBLE,768,32,1.33,1.0,true,1136.0
BUBBLE,768,8,3.0,0.0,true,1648.0
BUBBLE,256,8,3.0,0.0,true,1392.0
BUBBLE,512,8,3.0,0.0,false,896.0
BUBBLE,512,8,3.0,0.0,true,1429.0
BUBBLE,512,8,3.0,0.0,true,1151.0
BUBBLE,256,8,3.0,0.0,true,823.0
BUBBLE,768,8,3.0,0.0,true,1326.0
BUBBLE,512,8,3.0,0.0,true,983.0
BUBBLE,768,8,3.0,0.0,true,1051.0
BUBBLE,256,8,3.0,0.0,true,1122.0
BUBBLE,768,16,1.33,0.5,true,2232.0
BUBBLE,768,16,1.33,0.5,true,1448.0
BUBBLE,256,16,1.33,0.5,true,1053.0
BUBBLE,512,16,1.33,0.5,true,1168.0
BUBBLE,256,16,1.33,0.5,true,848.0
BUBBLE,512,16,1.33,0.5,true,854.0
BUBBLE,768,16,1.33,0.5,true,1088.0
BUBBLE,256,16,1.33,0.5,true,848.0
BUBBLE,512,16,1.33,0.5,false,952.0
BUBBLE,512,16,1.33,0.5,true,1638.0
BUBBLE,512,32,3.0,0.5,true,712.0
BUBBLE,768,32,3.0,0.5,true,2134.0
BUBBLE,512,32,3.0,0.5,true,1022.0
BUBBLE,768,32,3.0,0.5,true,966.0
BUBBLE,256,32,3.0,0.5,true,1754.0
BUBBLE,256,32,3.0,0.5,true,1422.0
BUBBLE,768,32,3.0,0.5,true,1028.0
BUBBLE,512,32,3.0,0.5,true,1730.0
BUBBLE,256,32,3.0,0.5,true,860.0
BUBBLE,512,8,2.0,0.0,false,269.0
BUBBLE,512,8,2.0,0.0,true,1891.0
BUBBLE,512,8,2.0,0.0,true,1934.0
BUBBLE,256,8,2.0,0.0,true,1374.0
BUBBLE,768,8,2.0,0.0,true,1382.0
BUBBLE,256,8,2.0,0.0,true,1044.0
BUBBLE,768,8,2.0,0.0,true,1799.0
BUBBLE,256,8,2.0,0.0,true,1126.0
BUBBLE,512,8,2.0,0.0,true,1253.0
BUBBLE,768,8,2.0,0.0,true,1591.0
BUBBLE,768,8,3.0,0.5,true,3381.0
BUBBLE,768,8,3.0,0.5,true,1334.0
BUBBLE,512,8,3.0,0.5,true,1590.0
BUBBLE,512,8,3.0,0.5,true,3410.0
BUBBLE,256,8,3.0,0.5,true,1560.0
BUBBLE,256,8,3.0,0.5,true,1286.0
BUBBLE,768,8,3.0,0.5,true,1461.0
BUBBLE,512,8,3.0,0.5,true,1906.0
BUBBLE,256,8,3.0,0.5,true,1378.0
BUBBLE,256,32,2.0,0.0,true,1125.0
BUBBLE,256,32,2.0,0.0,true,886.0
BUBBLE,768,32,2.0,0.0,true,2350.0
BUBBLE,768,32,2.0,0.0,true,1263.0
BUBBLE,256,32,2.0,0.0,true,773.0
BUBBLE,512,32,2.0,0.0,true,1152.0
BUBBLE,768,32,2.0,0.0,true,984.0
BUBBLE,512,32,2.0,0.0,true,782.0
BUBBLE,512,32,2.0,0.0,true,850.0
BUBBLE,256,32,2.0,1.0,true,996.0
BUBBLE,512,32,2.0,1.0,true,1022.0
BUBBLE,768,32,2.0,1.0,true,1386.0
BUBBLE,768,32,2.0,1.0,true,1060.0
BUBBLE,256,32,2.0,1.0,true,832.0
BUBBLE,512,32,2.0,1.0,true,874.0
BUBBLE,256,32,2.0,1.0,true,909.0
BUBBLE,768,32,2.0,1.0,true,757.0
BUBBLE,512,32,2.0,1.0,true,970.0
BUBBLE,768,16,3.0,0.0,false,1096.0
BUBBLE,768,16,3.0,0.0,true,2373.0
BUBBLE,512,16,3.0,0.0,true,925.0
BUBBLE,768,16,3.0,0.0,true,1007.0
BUBBLE,256,16,3.0,0.0,true,896.0
BUBBLE,256,16,3.0,0.0,true,903.0
BUBBLE,512,16,3.0,0.0,true,1429.0
BUBBLE,256,16,3.0,0.0,true,1080.0
BUBBLE,512,16,3.0,0.0,true,943.0
BUBBLE,768,16,3.0,0.0,true,944.0
BUBBLE,768,32,2.0,0.5,true,1242.0
BUBBLE,512,32,2.0,0.5,true,792.0
BUBBLE,768,32,2.0,0.5,true,948.0
BUBBLE,256,32,2.0,0.5,true,634.0
BUBBLE,512,32,2.0,0.5,true,2320.0
BUBBLE,256,32,2.0,0.5,true,1192.0
BUBBLE,512,32,2.0,0.5,true,964.0
BUBBLE,768,32,2.0,0.5,true,1032.0
BUBBLE,256,32,2.0,0.5,true,1726.0
BUBBLE,256,16,1.33,1.0,true,1038.0
BUBBLE,512,16,1.33,1.0,true,1088.0
BUBBLE,256,16,1.33,1.0,true,932.0
BUBBLE,256,16,1.33,1.0,true,1160.0
BUBBLE,768,16,1.33,1.0,true,1182.0
BUBBLE,768,16,1.33,1.0,true,1965.0
BUBBLE,768,16,1.33,1.0,true,1299.0
BUBBLE,512,16,1.33,1.0,true,989.0
BUBBLE,512,16,1.33,1.0,true,1121.0
BUBBLE,512,16,1.33,0.0,true,1417.0
BUBBLE,256,16,1.33,0.0,true,1109.0
BUBBLE,512,16,1.33,0.0,true,940.0
BUBBLE,512,16,1.33,0.0,true,1720.0
BUBBLE,768,16,1.33,0.0,true,1182.0
BUBBLE,768,16,1.33,0.0,true,1126.0
BUBBLE,256,16,1.33,0.0,true,1062.0
BUBBLE,256,16,1.33,0.0,true,1206.0
BUBBLE,768,16,1.33,0.0,true,1766.0
BUBBLE,768,32,3.0,0.0,true,1016.0
BUBBLE,256,32,3.0,0.0,true,750.0
BUBBLE,256,32,3.0,0.0,true,712.0
BUBBLE,768,32,3.0,0.0,true,1376.0
BUBBLE,512,32,3.0,0.0,true,822.0
BUBBLE,768,32,3.0,0.0,true,1040.0
BUBBLE,512,32,3.0,0.0,true,702.0
BUBBLE,256,32,3.0,0.0,true,736.0
BUBBLE,512,32,3.0,0.0,true,936.0
BUBBLE,768,32,3.0,1.0,true,1310.0
BUBBLE,256,32,3.0,1.0,true,1478.0
BUBBLE,256,32,3.0,1.0,true,900.0
BUBBLE,512,32,3.0,1.0,true,874.0
BUBBLE,512,32,3.0,1.0,true,982.0
BUBBLE,768,32,3.0,1.0,true,1076.0
BUBBLE,256,32,3.0,1.0,true,750.0
BUBBLE,512,32,3.0,1.0,true,1392.0
BUBBLE,768,32,3.0,1.0,true,1573.0
BUBBLE,512,32,1.33,0.5,true,1326.0
BUBBLE,768,32,1.33,0.5,true,881.0
BUBBLE,768,32,1.33,0.5,true,1094.0
BUBBLE,256,32,1.33,0.5,true,1021.0
BUBBLE,512,32,1.33,0.5,true,2356.0
BUBBLE,512,32,1.33,0.5,true,804.0
BUBBLE,256,32,1.33,0.5,true,672.0
BUBBLE,768,32,1.33,0.5,true,1118.0
BUBBLE,256,32,1.33,0.5,true,734.0
BUBBLE,768,8,2.0,1.0,true,2022.0
BUBBLE,512,8,2.0,1.0,true,6286.0
BUBBLE,256,8,2.0,1.0,true,1110.0
BUBBLE,768,8,2.0,1.0,true,2018.0
BUBBLE,512,8,2.0,1.0,true,1262.0
BUBBLE,256,8,2.0,1.0,true,1110.0
BUBBLE,256,8,2.0,1.0,true,1230.0
BUBBLE,512,8,2.0,1.0,true,1140.0
BUBBLE,768,8,2.0,1.0,true,1350.0
BUBBLE,768,8,1.33,1.0,true,1699.0
BUBBLE,512,8,1.33,1.0,false,2867.0
BUBBLE,512,8,1.33,1.0,true,3490.0
BUBBLE,512,8,1.33,1.0,true,2851.0
BUBBLE,256,8,1.33,1.0,true,1524.0
BUBBLE,256,8,1.33,1.0,true,1218.0
BUBBLE,768,8,1.33,1.0,true,1676.0
BUBBLE,512,8,1.33,1.0,true,2120.0
BUBBLE,768,8,1.33,1.0,true,1494.0
BUBBLE,256,8,1.33,1.0,true,1414.0
